activity_id,customer_id,activity_month,logins,support_calls
4947,780,2024-12,30,1
4948,781,2024-01,19,0
4949,781,2024-02,22,0
4950,781,2024-03,19,1
4951,781,2024-04,33,0
4952,781,2024-05,20,0
4953,781,2024-06,16,0
4954,781,2024-07,29,1
4955,781,2024-08,19,0
4956,781,2024-09,25,0
4957,781,2024-10,25,0
4958,781,2024-11,21,1
4959,781,2024-12,17,0
4960,782,2024-03,11,0
4961,782,2024-04,6,0
4962,782,2024-05,11,0
4963,782,2024-06,15,0
4964,782,2024-07,20,0
4965,782,2024-08,6,0
4966,782,2024-09,10,0
4967,782,2024-10,9,1
4968,782,2024-11,13,0
4969,782,2024-12,4,0
4970,783,2024-01,25,0
4971,783,2024-02,21,1
4972,783,2024-03,22,0
4973,783,2024-04,26,0
4974,783,2024-05,38,1
4975,783,2024-06,31,1
4976,783,2024-07,30,0
4977,783,2024-08,36,1
4978,783,2024-09,31,1
4979,783,2024-10,32,0
4980,783,2024-11,27,1
4981,783,2024-12,26,0
4982,785,2024-01,39,0
4983,785,2024-02,42,1
4984,785,2024-03,44,1
4985,785,2024-04,47,0
4986,785,2024-05,45,0
4987,785,2024-06,44,0
4988,785,2024-07,41,0
4989,785,2024-08,47,1
4990,785,2024-09,43,1
4991,785,2024-10,47,0
4992,785,2024-11,36,0
4993,785,2024-12,47,1
4994,786,2024-01,43,0
4995,786,2024-02,43,0
4996,786,2024-03,39,0
4997,786,2024-04,44,0
4998,786,2024-05,33,1
4999,786,2024-06,39,0
5000,786,2024-07,39,0
5001,786,2024-08,45,0
5002,786,2024-09,29,1
5003,786,2024-10,34,0
5004,786,2024-11,48,0
5005,786,2024-12,27,1
5006,787,2024-01,64,0
5007,787,2024-02,56,0
5008,787,2024-03,61,0
5009,787,2024-04,67,0
5010,787,2024-05,61,0
5011,787,2024-06,67,0
5012,787,2024-07,57,0
5013,787,2024-08,58,0
5014,787,2024-09,63,0
5015,787,2024-10,57,1
5016,787,2024-11,62,0
5017,787,2024-12,65,1
5018,788,2024-06,8,1
5019,788,2024-07,0,1
5020,788,2024-08,2,1
5021,788,2024-09,5,1
5022,788,2024-10,2,0
5023,788,2024-11,4,0
5024,788,2024-12,5,0
5025,789,2024-01,27,1
5026,789,2024-02,29,1
5027,789,2024-03,24,0
5028,789,2024-04,27,0
5029,789,2024-05,22,0
5030,789,2024-06,30,0
5031,789,2024-07,29,0
5032,789,2024-08,25,0
5033,789,2024-09,38,0
5034,789,2024-10,28,0
5035,789,2024-11,31,0
5036,789,2024-12,26,0
5037,790,2024-01,21,0
5038,790,2024-02,25,0
5039,790,2024-03,22,0
5040,790,2024-04,24,0
5041,790,2024-05,28,0
5042,790,2024-06,21,0
5043,790,2024-07,17,0
5044,790,2024-08,16,0
5045,790,2024-09,31,0
5046,790,2024-10,28,0
5047,790,2024-11,27,0
5048,790,2024-12,21,0
5049,792,2024-01,0,0
5050,792,2024-02,4,1
5051,792,2024-03,5,1
5052,792,2024-04,0,0
5053,792,2024-05,0,0
5054,792,2024-06,0,1
5055,792,2024-07,9,1
5056,792,2024-08,0,0
5057,792,2024-09,7,1
5058,792,2024-10,4,0
5059,792,2024-11,8,0
5060,792,2024-12,7,1
5061,794,2024-07,36,0
5062,794,2024-08,38,1
5063,794,2024-09,37,1
5064,794,2024-10,34,1
5065,794,2024-11,42,0
5066,794,2024-12,35,1
5067,795,2024-04,31,0
5068,795,2024-05,24,1
5069,795,2024-06,33,0
5070,795,2024-07,28,1
5071,795,2024-08,29,0
5072,795,2024-09,27,1
5073,795,2024-10,31,1
5074,795,2024-11,21,0
5075,795,2024-12,35,1
5076,797,2024-01,37,0
5077,797,2024-02,35,1
5078,797,2024-03,30,0
5079,797,2024-04,40,0
5080,797,2024-05,34,0
5081,797,2024-06,44,0
5082,797,2024-07,40,0
5083,797,2024-08,45,0
5084,797,2024-09,38,0
5085,797,2024-10,43,0
5086,797,2024-11,40,0
5087,797,2024-12,35,0
5088,800,2024-10,54,1
5089,800,2024-11,49,1
5090,800,2024-12,64,1
5091,801,2024-04,49,0
5092,801,2024-05,50,0
5093,801,2024-06,51,0
5094,801,2024-07,44,0
5095,801,2024-08,56,0
5096,801,2024-09,44,0
5097,801,2024-10,43,0
5098,801,2024-11,49,0
5099,801,2024-12,43,0
5100,802,2024-12,27,1
5101,803,2024-01,40,0
5102,803,2024-02,25,0
5103,803,2024-03,42,0
5104,803,2024-04,44,0
5105,803,2024-05,39,0
5106,803,2024-06,35,0
5107,803,2024-07,41,0
5108,803,2024-08,39,0
5109,803,2024-09,37,0
5110,803,2024-10,36,1
5111,803,2024-11,42,0
5112,803,2024-12,46,0
5113,804,2024-01,52,0
5114,804,2024-02,41,0
5115,804,2024-03,53,0
5116,804,2024-04,53,0
5117,804,2024-05,56,1
5118,804,2024-06,45,0
5119,804,2024-07,49,0
5120,804,2024-08,52,0
5121,804,2024-09,47,1
5122,804,2024-10,52,0
5123,804,2024-11,49,0
5124,804,2024-12,45,1
5125,805,2024-01,20,1
5126,805,2024-02,30,1
5127,805,2024-03,19,1
5128,805,2024-04,18,1
5129,805,2024-05,25,1
5130,805,2024-06,23,1
5131,805,2024-07,17,1
5132,805,2024-08,21,1
5133,805,2024-09,19,1
5134,805,2024-10,20,0
5135,805,2024-11,36,1
5136,805,2024-12,22,0
5137,807,2024-01,53,1
5138,807,2024-02,68,1
5139,807,2024-03,62,1
5140,807,2024-04,61,1
5141,807,2024-05,53,1
5142,807,2024-06,63,1
5143,807,2024-07,62,1
5144,807,2024-08,58,1
5145,807,2024-09,49,0
5146,807,2024-10,57,0
5147,807,2024-11,66,0
5148,807,2024-12,59,1
5149,815,2024-01,28,1
5150,815,2024-02,28,1
5151,815,2024-03,29,0
5152,815,2024-04,26,1
5153,815,2024-05,29,0
5154,815,2024-06,37,1
5155,815,2024-07,36,1
5156,815,2024-08,26,1
5157,815,2024-09,36,1
5158,815,2024-10,33,1
5159,815,2024-11,33,1
5160,815,2024-12,32,1
5161,816,2024-11,45,0
5162,816,2024-12,47,0
5163,817,2024-01,24,0
5164,817,2024-02,13,1
5165,817,2024-03,14,1
5166,817,2024-04,21,0
5167,817,2024-05,16,0
5168,817,2024-06,24,0
5169,817,2024-07,16,0
5170,817,2024-08,21,1
5171,817,2024-09,21,0
5172,817,2024-10,17,0
5173,817,2024-11,18,0
5174,817,2024-12,16,0
5175,818,2024-12,37,0
5176,819,2024-01,47,0
5177,819,2024-02,50,0
5178,819,2024-03,55,0
5179,819,2024-04,46,0
5180,819,2024-05,49,1
5181,819,2024-06,54,1
5182,819,2024-07,41,1
5183,819,2024-08,61,0
5184,819,2024-09,57,0
5185,819,2024-10,44,0
5186,819,2024-11,41,0
5187,819,2024-12,52,0
5188,820,2024-01,0,1
5189,820,2024-02,10,1
5190,820,2024-03,7,0
5191,820,2024-04,6,0
5192,820,2024-05,3,0
5193,820,2024-06,14,1
5194,820,2024-07,9,1
5195,820,2024-08,9,0
5196,820,2024-09,12,1
5197,820,2024-10,0,1
5198,820,2024-11,12,1
5199,820,2024-12,4,1
5200,821,2024-01,19,0
5201,821,2024-02,17,1
5202,821,2024-03,8,1
5203,821,2024-04,22,0
5204,821,2024-05,8,1
5205,821,2024-06,13,1
5206,821,2024-07,15,1
5207,821,2024-08,8,1
5208,821,2024-09,12,1
5209,821,2024-10,19,0
5210,821,2024-11,16,0
5211,821,2024-12,16,0
5212,823,2024-06,53,1
5213,823,2024-07,58,1
5214,823,2024-08,56,1
5215,823,2024-09,49,1
5216,823,2024-10,56,1
5217,823,2024-11,51,1
5218,823,2024-12,62,1
5219,824,2024-01,20,0
5220,824,2024-02,34,0
5221,824,2024-03,26,1
5222,824,2024-04,21,1
5223,824,2024-05,24,1
5224,824,2024-06,11,0
5225,824,2024-07,26,1
5226,824,2024-08,17,1
5227,824,2024-09,22,1
5228,824,2024-10,18,1
5229,824,2024-11,18,1
5230,824,2024-12,21,0
5231,825,2024-03,2,1
5232,825,2024-04,1,1
5233,825,2024-05,1,1
5234,825,2024-06,0,1
5235,825,2024-07,13,1
5236,825,2024-08,3,1
5237,825,2024-09,4,1
5238,825,2024-10,0,1
5239,825,2024-11,0,1
5240,825,2024-12,2,1
5241,827,2024-01,35,0
5242,827,2024-02,40,0
5243,827,2024-03,44,1
5244,827,2024-04,41,0
5245,827,2024-05,25,0
5246,827,2024-06,31,1
5247,827,2024-07,35,0
5248,827,2024-08,31,1
5249,827,2024-09,33,1
5250,827,2024-10,23,0
5251,827,2024-11,38,1
5252,827,2024-12,24,0
5253,829,2024-01,44,0
5254,829,2024-02,46,0
5255,829,2024-03,51,0
5256,829,2024-04,43,0
5257,829,2024-05,46,0
5258,829,2024-06,57,0
5259,829,2024-07,51,0
5260,829,2024-08,54,0
5261,829,2024-09,45,0
5262,829,2024-10,51,0
5263,829,2024-11,51,0
5264,829,2024-12,48,0
5265,832,2024-01,1,0
5266,832,2024-02,0,0
5267,832,2024-03,4,0
5268,832,2024-04,0,0
5269,832,2024-05,0,1
5270,832,2024-06,6,0
5271,832,2024-07,4,1
5272,836,2024-01,20,0
5273,836,2024-02,16,1
5274,836,2024-03,28,1
5275,836,2024-04,15,1
5276,836,2024-05,25,1
5277,836,2024-06,14,1
5278,836,2024-07,26,0
5279,836,2024-08,27,1
5280,836,2024-09,12,0
5281,836,2024-10,24,1
5282,836,2024-11,23,1
5283,836,2024-12,25,1
5284,837,2024-01,19,1
5285,837,2024-02,13,1
5286,837,2024-03,16,1
5287,837,2024-04,26,0
5288,837,2024-05,12,1
5289,837,2024-06,19,0
5290,837,2024-07,23,1
5291,837,2024-08,13,0
5292,837,2024-09,10,1
5293,837,2024-10,11,1
5294,837,2024-11,19,1
5295,837,2024-12,11,1
5296,838,2024-10,53,1
5297,838,2024-11,60,1
5298,838,2024-12,53,1
5299,839,2024-01,6,0
5300,839,2024-02,10,0
5301,839,2024-03,9,0
5302,841,2024-01,10,1
5303,841,2024-02,16,1
5304,841,2024-03,9,0
5305,841,2024-04,18,0
5306,841,2024-05,10,0
5307,841,2024-06,4,0
5308,841,2024-07,19,1
5309,841,2024-08,7,1
5310,841,2024-09,2,0
5311,841,2024-10,19,0
5312,842,2024-01,36,1
5313,842,2024-02,36,0
5314,842,2024-03,37,0
5315,842,2024-04,40,1
5316,842,2024-05,44,0
5317,842,2024-06,26,1
5318,842,2024-07,44,0
5319,842,2024-08,37,0
5320,842,2024-09,37,0
5321,842,2024-10,48,0
5322,842,2024-11,41,0
5323,842,2024-12,42,0
5324,843,2024-01,15,1
5325,843,2024-02,19,1
5326,843,2024-03,24,1
5327,843,2024-04,3,1
5328,843,2024-05,21,1
5329,843,2024-06,23,1
5330,843,2024-07,18,1
5331,843,2024-08,12,1
5332,843,2024-09,10,1
5333,843,2024-10,27,0
5334,843,2024-11,11,1
5335,843,2024-12,23,1
5336,844,2024-06,53,0
5337,844,2024-07,62,0
5338,844,2024-08,50,0
5339,844,2024-09,43,0
5340,844,2024-10,52,0
5341,844,2024-11,44,0
5342,844,2024-12,65,0
5343,845,2024-01,45,1
5344,845,2024-02,45,1
5345,845,2024-03,45,1
5346,845,2024-04,38,1
5347,845,2024-05,41,1
5348,845,2024-06,42,1
5349,845,2024-07,51,1
5350,845,2024-08,36,1
5351,845,2024-09,38,1
5352,845,2024-10,40,0
5353,845,2024-11,38,1
5354,845,2024-12,34,1
5355,847,2024-01,12,1
5356,847,2024-02,16,0
5357,847,2024-03,31,0
5358,847,2024-04,25,1
5359,847,2024-05,30,1
5360,847,2024-06,23,1
5361,847,2024-07,25,1
5362,847,2024-08,34,1
5363,847,2024-09,33,0
5364,847,2024-10,30,0
5365,847,2024-11,27,0
5366,847,2024-12,28,1
5367,849,2024-01,23,0
5368,849,2024-02,21,0
5369,849,2024-03,19,0
5370,849,2024-04,27,1
5371,849,2024-05,15,0
5372,849,2024-06,29,0
5373,849,2024-07,20,0
5374,849,2024-08,15,1
5375,849,2024-09,19,0
5376,849,2024-10,17,0
5377,849,2024-11,19,0
5378,849,2024-12,19,0
5379,851,2024-01,22,0
5380,851,2024-02,24,0
5381,851,2024-03,25,0
5382,851,2024-04,29,0
5383,851,2024-05,24,0
5384,851,2024-06,27,0
5385,851,2024-07,26,0
5386,851,2024-08,28,0
5387,851,2024-09,26,0
5388,851,2024-10,22,0
5389,851,2024-11,21,0
5390,851,2024-12,27,0
5391,852,2024-01,14,0
5392,852,2024-02,6,1
5393,852,2024-03,4,0
5394,852,2024-04,6,0
5395,852,2024-05,5,0
5396,852,2024-06,4,1
5397,852,2024-07,0,1
5398,852,2024-08,6,0
5399,852,2024-09,9,0
5400,852,2024-10,2,0
5401,852,2024-11,3,0
5402,852,2024-12,3,0
5403,853,2024-01,49,1
5404,853,2024-02,51,0
5405,853,2024-03,55,1
5406,853,2024-04,49,1
5407,853,2024-05,55,1
5408,853,2024-06,52,0
5409,853,2024-07,51,0
5410,853,2024-08,57,0
5411,853,2024-09,52,1
5412,853,2024-10,53,0
5413,853,2024-11,62,1
5414,853,2024-12,51,1
5415,854,2024-01,13,1
5416,854,2024-02,4,1
5417,854,2024-03,0,1
5418,854,2024-04,3,1
5419,854,2024-05,6,1
5420,854,2024-06,12,1
5421,854,2024-07,9,0
5422,854,2024-08,6,1
5423,854,2024-09,12,1
5424,854,2024-10,0,1
5425,854,2024-11,7,0
5426,854,2024-12,7,1
5427,855,2024-01,15,0
5428,855,2024-02,5,0
5429,855,2024-03,8,0
5430,855,2024-04,13,0
5431,855,2024-05,19,0
5432,855,2024-06,23,0
5433,855,2024-07,10,0
5434,855,2024-08,7,0
5435,855,2024-09,18,0
5436,855,2024-10,27,0
5437,855,2024-11,19,0
5438,855,2024-12,10,0
5439,856,2024-09,42,0
5440,856,2024-10,31,0
5441,856,2024-11,24,0
5442,856,2024-12,37,0
5443,857,2024-04,3,0
5444,857,2024-05,4,0
5445,857,2024-06,11,0
5446,857,2024-07,7,0
5447,857,2024-08,8,0
5448,857,2024-09,8,0
5449,857,2024-10,13,0
5450,857,2024-11,0,0
5451,857,2024-12,9,0
5452,859,2024-10,12,1
5453,859,2024-11,10,0
5454,859,2024-12,10,0
5455,861,2024-12,16,1
5456,862,2024-09,18,0
5457,862,2024-10,28,0
5458,862,2024-11,26,0
5459,862,2024-12,21,0
5460,864,2024-01,36,0
5461,864,2024-02,48,0
5462,864,2024-03,50,0
5463,864,2024-04,49,1
5464,864,2024-05,39,1
5465,864,2024-06,39,1
5466,864,2024-07,52,1
5467,864,2024-08,37,1
5468,864,2024-09,46,0
5469,864,2024-10,35,1
5470,864,2024-11,42,0
5471,864,2024-12,46,0
5472,865,2024-01,59,0
5473,865,2024-02,62,0
5474,865,2024-03,53,0
5475,865,2024-04,55,0
5476,865,2024-05,62,0
5477,865,2024-06,63,0
5478,865,2024-07,61,0
5479,865,2024-08,64,0
5480,865,2024-09,51,0
5481,865,2024-10,57,0
5482,865,2024-11,69,0
5483,865,2024-12,66,0
5484,866,2024-10,9,0
5485,866,2024-11,5,0
5486,866,2024-12,11,0
5487,867,2024-01,6,1
5488,867,2024-02,0,0
5489,867,2024-03,8,1
5490,867,2024-04,0,1
5491,867,2024-05,7,1
5492,867,2024-06,0,1
5493,867,2024-07,11,0
5494,867,2024-08,2,0
5495,867,2024-09,0,0
5496,867,2024-10,0,1
5497,867,2024-11,2,0
5498,867,2024-12,3,1
5499,868,2024-08,16,0
5500,868,2024-09,10,0
5501,868,2024-10,0,0
5502,868,2024-11,3,0
5503,868,2024-12,23,0
5504,872,2024-01,48,1
5505,872,2024-02,52,1
5506,872,2024-03,46,1
5507,872,2024-04,42,0
5508,872,2024-05,45,1
5509,872,2024-06,48,1
5510,872,2024-07,45,0
5511,872,2024-08,57,1
5512,872,2024-09,44,1
5513,872,2024-10,42,0
5514,872,2024-11,52,1
5515,872,2024-12,52,1
5516,873,2024-01,60,1
5517,873,2024-02,56,0
5518,873,2024-03,50,1
5519,873,2024-04,66,1
5520,873,2024-05,64,1
5521,873,2024-06,57,1
5522,873,2024-07,60,1
5523,873,2024-08,58,1
5524,873,2024-09,68,1
5525,873,2024-10,54,1
5526,873,2024-11,56,1
5527,873,2024-12,56,1
5528,874,2024-01,61,0
5529,874,2024-02,60,1
5530,874,2024-03,61,1
5531,874,2024-04,55,1
5532,874,2024-05,67,0
5533,874,2024-06,57,0
5534,874,2024-07,65,0
5535,874,2024-08,75,0
5536,874,2024-09,55,0
5537,874,2024-10,61,1
5538,874,2024-11,59,1
5539,874,2024-12,70,1
5540,876,2024-01,36,1
5541,876,2024-02,39,1
5542,876,2024-03,39,0
5543,876,2024-04,37,1
5544,878,2024-10,55,0
5545,878,2024-11,52,1
5546,878,2024-12,54,1
5547,881,2024-01,41,0
5548,881,2024-02,36,1
5549,881,2024-03,38,0
5550,881,2024-04,42,0
5551,881,2024-05,42,1
5552,881,2024-06,46,0
5553,881,2024-07,49,1
5554,881,2024-08,37,0
5555,881,2024-09,40,0
5556,881,2024-10,39,1
5557,881,2024-11,34,1
5558,881,2024-12,42,1
5559,883,2024-01,25,1
5560,883,2024-02,16,1
5561,883,2024-03,20,1
5562,883,2024-04,19,0
5563,883,2024-05,14,1
5564,883,2024-06,21,1
5565,883,2024-07,16,1
5566,883,2024-08,22,1
5567,883,2024-09,23,0
5568,883,2024-10,23,1
5569,883,2024-11,24,1
5570,883,2024-12,29,0
5571,886,2024-01,55,1
5572,886,2024-02,56,1
5573,886,2024-03,63,1
5574,886,2024-04,59,1
5575,886,2024-05,65,1
5576,886,2024-06,62,0
5577,886,2024-07,69,0
5578,886,2024-08,59,1
5579,886,2024-09,52,1
5580,886,2024-10,61,1
5581,886,2024-11,59,1
5582,886,2024-12,62,0
5583,887,2024-01,7,0
5584,887,2024-02,1,0
5585,887,2024-03,0,0
5586,887,2024-04,3,0
5587,887,2024-05,0,0
5588,887,2024-06,4,0
5589,887,2024-07,1,0
5590,887,2024-08,8,0
5591,887,2024-09,0,0
5592,887,2024-10,4,0
5593,887,2024-11,11,1
5594,887,2024-12,7,0
5595,888,2024-01,54,0
5596,888,2024-02,51,1
5597,888,2024-03,41,0
5598,888,2024-04,50,0
5599,888,2024-05,52,0
5600,888,2024-06,44,0
5601,888,2024-07,49,1
5602,888,2024-08,35,0
5603,888,2024-09,48,0
5604,888,2024-10,47,0
5605,888,2024-11,57,0
5606,888,2024-12,46,0
5607,889,2024-01,14,0
5608,889,2024-02,15,0
5609,889,2024-03,13,1
5610,889,2024-04,19,1
5611,889,2024-05,6,0
5612,889,2024-06,21,0
5613,889,2024-07,15,1
5614,889,2024-08,22,1
5615,889,2024-09,2,1
5616,889,2024-10,3,0
5617,889,2024-11,14,0
5618,889,2024-12,18,0
5619,890,2024-07,7,0
5620,890,2024-08,12,1
5621,890,2024-09,14,0
5622,890,2024-10,13,1
5623,890,2024-11,10,0
5624,890,2024-12,10,1
5625,892,2024-02,34,0
5626,892,2024-03,37,0
5627,892,2024-04,32,0
5628,892,2024-05,34,0
5629,892,2024-06,40,1
5630,892,2024-07,35,0
5631,892,2024-08,34,0
5632,892,2024-09,40,0
5633,892,2024-10,39,0
5634,892,2024-11,36,0
5635,892,2024-12,37,0
5636,893,2024-01,20,0
5637,894,2024-01,32,0
5638,894,2024-02,29,0
5639,894,2024-03,22,0
5640,894,2024-04,26,0
5641,894,2024-05,25,0
5642,894,2024-06,22,0
5643,895,2024-01,24,0
5644,895,2024-02,24,0
5645,895,2024-03,25,0
5646,895,2024-04,17,0
5647,895,2024-05,22,0
5648,895,2024-06,21,0
5649,895,2024-07,23,0
5650,895,2024-08,22,0
5651,895,2024-09,21,0
5652,895,2024-10,21,0
5653,895,2024-11,27,0
5654,895,2024-12,17,0
5655,896,2024-07,1,1
5656,896,2024-08,7,1
5657,896,2024-09,0,1
5658,896,2024-10,0,1
5659,896,2024-11,5,0
5660,896,2024-12,0,1
5661,898,2024-01,13,0
5662,898,2024-02,7,0
5663,898,2024-03,12,0
5664,898,2024-04,3,0
5665,899,2024-01,19,0
5666,899,2024-02,7,0
5667,899,2024-03,17,1
5668,899,2024-04,8,0
5669,899,2024-05,23,1
5670,899,2024-06,13,1
5671,899,2024-07,23,1
5672,902,2024-01,9,0
5673,902,2024-02,11,0
5674,902,2024-03,20,0
5675,902,2024-04,6,0
5676,902,2024-05,10,0
5677,902,2024-06,16,0
5678,902,2024-07,8,0
5679,902,2024-08,16,0
5680,902,2024-09,14,0
5681,902,2024-10,6,0
5682,902,2024-11,18,0
5683,902,2024-12,7,0
5684,903,2024-01,55,0
5685,903,2024-02,52,0
5686,903,2024-03,49,1
5687,903,2024-04,46,1
5688,903,2024-05,53,0
5689,903,2024-06,47,0
5690,903,2024-07,58,0
5691,903,2024-08,58,0
5692,903,2024-09,60,0
5693,903,2024-10,53,0
5694,903,2024-11,49,0
5695,903,2024-12,50,0
5696,904,2024-01,10,0
5697,904,2024-02,13,0
5698,904,2024-03,14,1
5699,904,2024-04,18,0
5700,904,2024-05,12,0
5701,904,2024-06,4,0
5702,904,2024-07,9,0
5703,904,2024-08,19,0
5704,904,2024-09,4,0
5705,904,2024-10,15,1
5706,904,2024-11,10,0
5707,904,2024-12,7,0
5708,906,2024-01,35,1
5709,906,2024-02,41,1
5710,906,2024-03,35,1
5711,906,2024-04,32,1
5712,906,2024-05,27,1
5713,906,2024-06,33,1
5714,906,2024-07,27,1
5715,906,2024-08,32,1
5716,906,2024-09,33,0
5717,906,2024-10,22,1
5718,906,2024-11,40,1
5719,906,2024-12,27,1
5720,907,2024-01,17,0
5721,907,2024-02,20,0
5722,907,2024-03,24,0
5723,907,2024-04,14,0
5724,907,2024-05,5,1
5725,907,2024-06,23,1
5726,907,2024-07,11,1
5727,907,2024-08,19,1
5728,907,2024-09,20,0
5729,907,2024-10,1,1
5730,907,2024-11,9,1
5731,907,2024-12,15,1
5732,908,2024-01,27,1
5733,908,2024-02,33,0
5734,908,2024-03,40,0
5735,908,2024-04,39,0
5736,908,2024-05,41,0
5737,908,2024-06,42,0
5738,908,2024-07,31,1
5739,908,2024-08,33,0
5740,908,2024-09,43,1
5741,908,2024-10,47,0
5742,908,2024-11,35,0
5743,908,2024-12,41,1
5744,910,2024-01,28,0
5745,910,2024-02,25,1
5746,910,2024-03,22,1
5747,910,2024-04,20,1
5748,910,2024-05,33,1
5749,910,2024-06,24,1
5750,910,2024-07,25,1
5751,910,2024-08,25,1
5752,910,2024-09,19,1
5753,910,2024-10,24,1
5754,910,2024-11,22,0
5755,910,2024-12,22,1
5756,911,2024-01,5,0
5757,911,2024-02,0,0
5758,911,2024-03,0,0
5759,911,2024-04,6,0
5760,911,2024-05,1,0
5761,911,2024-06,2,0
5762,911,2024-07,0,0
5763,911,2024-08,8,0
5764,911,2024-09,6,0
5765,911,2024-10,7,0
5766,911,2024-11,5,0
5767,911,2024-12,0,0
5768,912,2024-01,21,0
5769,914,2024-01,16,0
5770,914,2024-02,15,1
5771,914,2024-03,22,1
5772,914,2024-04,28,1
5773,914,2024-05,27,0
5774,914,2024-06,23,1
5775,914,2024-07,19,1
5776,914,2024-08,18,1
5777,914,2024-09,15,0
5778,914,2024-10,18,1
5779,914,2024-11,24,1
5780,914,2024-12,29,1
5781,916,2024-01,0,0
5782,916,2024-02,0,0
5783,916,2024-03,1,1
5784,916,2024-04,8,0
5785,916,2024-05,14,0
5786,916,2024-06,10,0
5787,916,2024-07,10,0
5788,916,2024-08,0,0
5789,916,2024-09,0,0
5790,916,2024-10,0,0
5791,916,2024-11,0,1
5792,916,2024-12,8,0
5793,917,2024-01,20,0
5794,917,2024-02,13,1
5795,917,2024-03,10,1
5796,917,2024-04,6,1
5797,917,2024-05,11,1
5798,917,2024-06,13,0
5799,917,2024-07,4,0
5800,917,2024-08,16,0
5801,917,2024-09,9,0
5802,917,2024-10,16,1
5803,917,2024-11,11,0
5804,917,2024-12,13,0
5805,918,2024-01,26,1
5806,918,2024-02,28,0
5807,918,2024-03,33,1
5808,918,2024-04,29,1
5809,918,2024-05,24,1
5810,918,2024-06,30,1
5811,918,2024-07,31,0
5812,918,2024-08,36,0
5813,918,2024-09,35,0
5814,918,2024-10,29,0
5815,918,2024-11,27,0
5816,918,2024-12,28,0
5817,919,2024-01,9,1
5818,919,2024-02,14,1
5819,919,2024-03,17,0
5820,919,2024-04,18,0
5821,919,2024-05,9,1
5822,919,2024-06,9,1
5823,919,2024-07,9,0
5824,919,2024-08,2,0
5825,919,2024-09,5,0
5826,919,2024-10,11,0
5827,919,2024-11,13,1
5828,919,2024-12,14,0
5829,920,2024-01,30,1
5830,920,2024-02,31,0
5831,920,2024-03,32,0
5832,920,2024-04,32,0
5833,920,2024-05,37,1
5834,920,2024-06,27,0
5835,920,2024-07,28,0
5836,920,2024-08,32,0
5837,920,2024-09,27,1
5838,920,2024-10,24,1
5839,920,2024-11,26,1
5840,920,2024-12,32,1
5841,928,2024-01,33,0
5842,928,2024-02,33,0
5843,928,2024-03,37,0
5844,929,2024-01,28,0
5845,929,2024-02,29,0
5846,929,2024-03,26,1
5847,929,2024-04,26,0
5848,929,2024-05,38,1
5849,929,2024-06,29,1
5850,929,2024-07,29,1
5851,929,2024-08,22,1
5852,929,2024-09,30,0
5853,929,2024-10,31,0
5854,929,2024-11,33,0
5855,929,2024-12,31,0
5856,930,2024-01,53,0
5857,930,2024-02,53,0
5858,930,2024-03,53,0
5859,930,2024-04,54,0
5860,930,2024-05,60,1
5861,930,2024-06,59,0
5862,930,2024-07,57,0
5863,930,2024-08,64,0
5864,930,2024-09,40,0
5865,930,2024-10,51,0
5866,930,2024-11,53,0
5867,930,2024-12,50,0
5868,931,2024-11,27,1
5869,931,2024-12,23,1
5870,932,2024-01,10,1
5871,932,2024-02,16,0
5872,932,2024-03,15,1
5873,932,2024-04,8,1
5874,932,2024-05,13,0
5875,932,2024-06,18,1
5876,932,2024-07,4,1
5877,932,2024-08,11,1
5878,932,2024-09,13,1
5879,932,2024-10,12,0
5880,932,2024-11,16,1
5881,932,2024-12,4,0
5882,933,2024-01,38,1
5883,933,2024-02,47,0
5884,933,2024-03,35,0
5885,933,2024-04,48,1
5886,933,2024-05,46,1
5887,933,2024-06,47,0
5888,933,2024-07,41,1
5889,933,2024-08,46,0
5890,933,2024-09,38,0
5891,933,2024-10,41,1
5892,933,2024-11,44,1
5893,933,2024-12,39,0
5894,934,2024-01,23,0
5895,934,2024-02,16,0
5896,934,2024-03,23,0
5897,934,2024-04,30,1
5898,934,2024-05,15,0
5899,934,2024-06,21,0
5900,934,2024-07,13,0
5901,934,2024-08,17,1
5902,934,2024-09,25,0
5903,934,2024-10,19,0
5904,934,2024-11,25,0
5905,934,2024-12,23,0
5906,935,2024-01,51,1
5907,935,2024-02,46,1
5908,935,2024-03,55,0
5909,935,2024-04,53,1
5910,935,2024-05,44,1
5911,935,2024-06,47,1
5912,935,2024-07,38,1
5913,935,2024-08,45,1
5914,935,2024-09,50,1
5915,935,2024-10,46,1
5916,935,2024-11,47,1
5917,935,2024-12,58,1
5918,936,2024-01,23,0
5919,936,2024-02,14,1
5920,936,2024-03,21,0
5921,936,2024-04,24,1
5922,936,2024-05,21,0
5923,936,2024-06,19,0
5924,936,2024-07,23,1
5925,936,2024-08,21,0
5926,937,2024-01,3,0
5927,938,2024-03,37,0
5928,938,2024-04,35,1
5929,938,2024-05,43,1
5930,938,2024-06,35,1
5931,938,2024-07,34,1
5932,938,2024-08,43,1
5933,938,2024-09,39,1
5934,938,2024-10,48,1
5935,938,2024-11,33,1
5936,938,2024-12,35,1
5937,942,2024-01,37,0
5938,942,2024-02,25,0
5939,942,2024-03,38,0
5940,942,2024-04,25,0
5941,942,2024-05,35,0
5942,942,2024-06,22,0
5943,942,2024-07,32,0
5944,942,2024-08,25,0
